# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 4029 3 873 53 4453222 5 /openedx/staticfiles/course_search/js/views/dashboard_search_results_view.bbb9e22f0dff.js
DUPTYPE_WITHIN_SAME_TREE -4029 3 873 53 4438976 5 /openedx/staticfiles/course_search/js/views/dashboard_search_results_view.js
DUPTYPE_FIRST_OCCURRENCE 7807 4 876 53 4452450 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/esm/offset.f66e30eab331.js
DUPTYPE_WITHIN_SAME_TREE -7807 4 876 53 4441423 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/esm/offset.js
DUPTYPE_FIRST_OCCURRENCE 9931 5 876 53 4451326 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/pt-BR.e1b294433e7f.js
DUPTYPE_WITHIN_SAME_TREE -9931 6 876 53 4629379 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/pt-BR.e1b294433e7f.js
DUPTYPE_WITHIN_SAME_TREE -9931 5 876 53 4442411 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/pt-BR.js
DUPTYPE_WITHIN_SAME_TREE -9931 6 876 53 4610161 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/pt-BR.js
DUPTYPE_FIRST_OCCURRENCE 8167 4 877 53 4452245 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/type-fest/source/require-at-least-one.d.8c7267e91db8.ts
DUPTYPE_WITHIN_SAME_TREE -8167 4 877 53 4440428 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/type-fest/source/require-at-least-one.d.ts
DUPTYPE_FIRST_OCCURRENCE 9933 5 878 53 4451332 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/pt.33b4a3b44d43.js
DUPTYPE_WITHIN_SAME_TREE -9933 6 878 53 4629385 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/pt.33b4a3b44d43.js
DUPTYPE_WITHIN_SAME_TREE -9933 5 878 53 4442417 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/pt.js
DUPTYPE_WITHIN_SAME_TREE -9933 6 878 53 4610167 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/pt.js
DUPTYPE_FIRST_OCCURRENCE 13091 6 879 53 4449926 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/Collapsible/CollapsibleVisible.f0c3a247fa76.js
DUPTYPE_WITHIN_SAME_TREE -13091 6 879 53 4440924 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/Collapsible/CollapsibleVisible.js
DUPTYPE_FIRST_OCCURRENCE 13449 6 880 53 4449766 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/es5/Search.72b095764b10.js
DUPTYPE_WITHIN_SAME_TREE -13449 6 880 53 4440747 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/es5/Search.js
DUPTYPE_FIRST_OCCURRENCE 8111 4 880 53 4452196 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/type-fest/source/kebab-cased-properties-deep.d.5097ebf4d1e5.ts
DUPTYPE_WITHIN_SAME_TREE -8111 4 880 53 4440379 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/type-fest/source/kebab-cased-properties-deep.d.ts
DUPTYPE_FIRST_OCCURRENCE 10053 5 880 53 4451249 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/index.51f622413454.js
DUPTYPE_WITHIN_SAME_TREE -10053 5 880 53 4442168 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/index.js
DUPTYPE_WITHIN_SAME_TREE -10053 5 880 53 4441828 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/js/dist/index.js
DUPTYPE_WITHIN_SAME_TREE -10053 5 880 53 4451070 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/js/dist/index.51f622413454.js
DUPTYPE_FIRST_OCCURRENCE 13821 6 881 53 4449718 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/DataTable/TableFilters.e21639d9d8e8.jsx
DUPTYPE_WITHIN_SAME_TREE -13821 6 881 53 4440671 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/DataTable/TableFilters.jsx
DUPTYPE_FIRST_OCCURRENCE 13433 6 881 53 4449732 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/es5/PhoneIphone.3127192dc1b5.js
DUPTYPE_WITHIN_SAME_TREE -13433 6 881 53 4440713 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/es5/PhoneIphone.js
DUPTYPE_FIRST_OCCURRENCE 5089 3 882 53 4453496 5 /openedx/staticfiles/paragon/src/Dropdown/Dropdown.stories.3187205977c8.jsx
DUPTYPE_WITHIN_SAME_TREE -5089 3 882 53 4440190 5 /openedx/staticfiles/paragon/src/Dropdown/Dropdown.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 6907 4 883 53 4451760 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-comment.4f3d3d9b61d1.svg
DUPTYPE_WITHIN_SAME_TREE -6907 10 883 53 4627250 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-comment.4f3d3d9b61d1.svg
DUPTYPE_WITHIN_SAME_TREE -6907 10 883 53 4612860 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-comment.svg
DUPTYPE_WITHIN_SAME_TREE -6907 5 883 53 4608427 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-comment.svg
DUPTYPE_WITHIN_SAME_TREE -6907 9 883 53 4445120 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-comment.svg
DUPTYPE_WITHIN_SAME_TREE -6907 9 883 53 4447843 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/annotation-comment.4f3d3d9b61d1.svg
DUPTYPE_WITHIN_SAME_TREE -6907 5 883 53 4629869 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-comment.4f3d3d9b61d1.svg
DUPTYPE_WITHIN_SAME_TREE -6907 4 883 53 4437000 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-comment.svg
DUPTYPE_FIRST_OCCURRENCE 1479 2 884 53 4454472 5 /openedx/staticfiles/admin/js/cancel.ecc4c5ca7b32.js
DUPTYPE_WITHIN_SAME_TREE -1479 2 884 53 4442377 5 /openedx/staticfiles/admin/js/cancel.js
DUPTYPE_WITHIN_SAME_TREE -1479 3 884 53 4631073 5 /openedx/staticfiles/studio/admin/js/cancel.ecc4c5ca7b32.js
DUPTYPE_WITHIN_SAME_TREE -1479 3 884 53 4610127 5 /openedx/staticfiles/studio/admin/js/cancel.js
DUPTYPE_FIRST_OCCURRENCE 3027 2 884 53 4631400 5 /openedx/staticfiles/studio/templates/asset-upload-modal.7b8da1a169da.underscore
DUPTYPE_WITHIN_SAME_TREE -3027 2 884 53 4609592 5 /openedx/staticfiles/studio/templates/asset-upload-modal.underscore
DUPTYPE_FIRST_OCCURRENCE 6325 3 884 53 4453113 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/instructor_analytics.2d80d7830459.html
DUPTYPE_WITHIN_SAME_TREE -6325 3 884 53 4438289 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/instructor_analytics.html
DUPTYPE_FIRST_OCCURRENCE 3213 2 884 53 4454233 5 /openedx/staticfiles/support/jsx/errors_list.2ab320bdfcd1.jsx
DUPTYPE_WITHIN_SAME_TREE -3213 2 884 53 4438897 5 /openedx/staticfiles/support/jsx/errors_list.jsx
DUPTYPE_FIRST_OCCURRENCE 5751 3 885 53 4630927 5 /openedx/staticfiles/studio/js/factories/textbooks.27251375cddd.js
DUPTYPE_WITHIN_SAME_TREE -5751 3 885 53 4609729 5 /openedx/staticfiles/studio/js/factories/textbooks.js
DUPTYPE_FIRST_OCCURRENCE 9812 4 886 53 4442285 5 /openedx/staticfiles/wiki/markitup/sets/default/style.css
DUPTYPE_WITHIN_SAME_TREE -9812 5 886 53 4610293 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/style.css
DUPTYPE_FIRST_OCCURRENCE 12873 5 886 53 4451529 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/templates/problem/formularesponse.a7a911b59829.yaml
DUPTYPE_WITHIN_SAME_TREE -12873 6 886 53 4611500 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/templates/problem/formularesponse.yaml
DUPTYPE_WITHIN_SAME_TREE -12873 6 886 53 4629686 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/templates/problem/formularesponse.a7a911b59829.yaml
DUPTYPE_WITHIN_SAME_TREE -12873 5 886 53 4443760 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/templates/problem/formularesponse.yaml
DUPTYPE_FIRST_OCCURRENCE 2855 2 887 53 4631423 5 /openedx/staticfiles/studio/images/cms-editor_heading.930de9cff4f7.png
DUPTYPE_WITHIN_SAME_TREE -2855 2 887 53 4609661 5 /openedx/staticfiles/studio/images/cms-editor_heading.png
DUPTYPE_FIRST_OCCURRENCE 2167 2 887 53 4454265 5 /openedx/staticfiles/js/student_account/utils.5903a85026f2.js
DUPTYPE_WITHIN_SAME_TREE -2167 2 887 53 4439081 5 /openedx/staticfiles/js/student_account/utils.js
DUPTYPE_FIRST_OCCURRENCE 12795 5 888 53 4451563 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/templates/designprotein2dinput.ffe8de6d0373.html
DUPTYPE_WITHIN_SAME_TREE -12795 5 888 53 4443802 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/templates/designprotein2dinput.html
DUPTYPE_WITHIN_SAME_TREE -12795 6 888 53 4611542 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/templates/designprotein2dinput.html
DUPTYPE_WITHIN_SAME_TREE -12795 6 888 53 4629720 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/templates/designprotein2dinput.ffe8de6d0373.html
DUPTYPE_FIRST_OCCURRENCE 12315 5 888 53 4450777 5 /openedx/staticfiles/support/jsx/entitlements/components/EntitlementForm/container.88a7fed089bb.jsx
DUPTYPE_WITHIN_SAME_TREE -12315 5 888 53 4438926 5 /openedx/staticfiles/support/jsx/entitlements/components/EntitlementForm/container.jsx
DUPTYPE_FIRST_OCCURRENCE 1689 2 890 53 4454553 5 /openedx/staticfiles/enterprise/js/enterprise_customer.4872b4a1cb37.js
DUPTYPE_WITHIN_SAME_TREE -1689 3 890 53 4610662 5 /openedx/staticfiles/studio/enterprise/js/enterprise_customer.js
DUPTYPE_WITHIN_SAME_TREE -1689 3 890 53 4631138 5 /openedx/staticfiles/studio/enterprise/js/enterprise_customer.4872b4a1cb37.js
DUPTYPE_WITHIN_SAME_TREE -1689 2 890 53 4443095 5 /openedx/staticfiles/enterprise/js/enterprise_customer.js
DUPTYPE_FIRST_OCCURRENCE 3063 2 890 53 4631338 5 /openedx/staticfiles/studio/templates/course-video-settings.cb469ce98c35.underscore
DUPTYPE_WITHIN_SAME_TREE -3063 2 890 53 4609530 5 /openedx/staticfiles/studio/templates/course-video-settings.underscore
DUPTYPE_FIRST_OCCURRENCE 15533 6 890 53 4450540 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/render_image.06c664762eff.html
DUPTYPE_WITHIN_SAME_TREE -15533 7 890 53 4628888 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/render_image.06c664762eff.html
DUPTYPE_WITHIN_SAME_TREE -15533 7 890 53 4611031 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/render_image.html
DUPTYPE_WITHIN_SAME_TREE -15533 6 890 53 4446593 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/render_image.html
DUPTYPE_FIRST_OCCURRENCE 5721 3 890 53 4630923 5 /openedx/staticfiles/studio/js/factories/container.665e44e047da.js
DUPTYPE_WITHIN_SAME_TREE -5721 3 890 53 4609725 5 /openedx/staticfiles/studio/js/factories/container.js
DUPTYPE_FIRST_OCCURRENCE 1009 1 891 53 4454580 5 /openedx/staticfiles/images/partially-correct-icon.90b854eac6e9.png
DUPTYPE_WITHIN_SAME_TREE -1009 7 891 53 4612471 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/images/partially-correct-icon.png
DUPTYPE_WITHIN_SAME_TREE -1009 2 891 53 4608038 5 /openedx/staticfiles/studio/images/partially-correct-icon.png
DUPTYPE_WITHIN_SAME_TREE -1009 1 891 53 4436611 5 /openedx/staticfiles/images/partially-correct-icon.png
DUPTYPE_WITHIN_SAME_TREE -1009 6 891 53 4444731 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/images/partially-correct-icon.png
DUPTYPE_WITHIN_SAME_TREE -1009 6 891 53 4450240 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/images/partially-correct-icon.90b854eac6e9.png
DUPTYPE_WITHIN_SAME_TREE -1009 2 891 53 4631171 5 /openedx/staticfiles/studio/images/partially-correct-icon.90b854eac6e9.png
DUPTYPE_WITHIN_SAME_TREE -1009 7 891 53 4629024 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/images/partially-correct-icon.90b854eac6e9.png
DUPTYPE_FIRST_OCCURRENCE 13719 6 891 53 4449816 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/svg/visibility_off.e4052de0e8e9.svg
DUPTYPE_WITHIN_SAME_TREE -13719 6 891 53 4440798 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/svg/visibility_off.svg
DUPTYPE_FIRST_OCCURRENCE 6951 4 892 53 4451735 5 /openedx/staticfiles/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.c301c6da3d4b.png
DUPTYPE_WITHIN_SAME_TREE -6951 10 892 53 4627225 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.c301c6da3d4b.png
DUPTYPE_WITHIN_SAME_TREE -6951 5 892 53 4629844 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.c301c6da3d4b.png
DUPTYPE_WITHIN_SAME_TREE -6951 10 892 53 4612835 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.png
DUPTYPE_WITHIN_SAME_TREE -6951 9 892 53 4445095 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.png
DUPTYPE_WITHIN_SAME_TREE -6951 4 892 53 4436975 5 /openedx/staticfiles/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.png
DUPTYPE_WITHIN_SAME_TREE -6951 5 892 53 4608402 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.png
DUPTYPE_WITHIN_SAME_TREE -6951 9 892 53 4447818 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/images/secondaryToolbarButton-documentProperties@2x.c301c6da3d4b.png
DUPTYPE_FIRST_OCCURRENCE 8137 4 893 53 4452182 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/type-fest/source/optional-keys-of.d.4ae3e1f4dd83.ts
DUPTYPE_WITHIN_SAME_TREE -8137 4 893 53 4440365 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/type-fest/source/optional-keys-of.d.ts
DUPTYPE_FIRST_OCCURRENCE 10817 5 893 53 4451423 5 /openedx/staticfiles/js/bower/jquery/src/attributes/support.b010f4b38f4b.js
DUPTYPE_WITHIN_SAME_TREE -10817 10 893 53 4627531 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/support.b010f4b38f4b.js
DUPTYPE_WITHIN_SAME_TREE -10817 5 893 53 4443003 5 /openedx/staticfiles/js/bower/jquery/src/attributes/support.js
DUPTYPE_WITHIN_SAME_TREE -10817 9 893 53 4443625 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/support.js
DUPTYPE_WITHIN_SAME_TREE -10817 6 893 53 4610570 5 /openedx/staticfiles/studio/js/bower/jquery/src/attributes/support.js
DUPTYPE_WITHIN_SAME_TREE -10817 6 893 53 4629532 5 /openedx/staticfiles/studio/js/bower/jquery/src/attributes/support.b010f4b38f4b.js
DUPTYPE_WITHIN_SAME_TREE -10817 10 893 53 4614161 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/support.js
DUPTYPE_WITHIN_SAME_TREE -10817 9 893 53 4447598 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/support.b010f4b38f4b.js
DUPTYPE_FIRST_OCCURRENCE 12667 5 893 53 4451618 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti_1p3_launch.37ded37bbd23.html
DUPTYPE_WITHIN_SAME_TREE -12667 6 893 53 4629584 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti_1p3_launch.37ded37bbd23.html
DUPTYPE_WITHIN_SAME_TREE -12667 5 893 53 4446585 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti_1p3_launch.html
DUPTYPE_WITHIN_SAME_TREE -12667 6 893 53 4611023 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti_1p3_launch.html
DUPTYPE_FIRST_OCCURRENCE 13465 6 894 53 4449773 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/es5/Visibility.c83c97caa8f2.js
DUPTYPE_WITHIN_SAME_TREE -13465 6 894 53 4440754 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/es5/Visibility.js
DUPTYPE_FIRST_OCCURRENCE 10681 5 895 53 4450902 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/popper.js/src/modifiers/keepTogether.ecfe6e752bae.js
DUPTYPE_WITHIN_SAME_TREE -10681 5 895 53 4441581 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/popper.js/src/modifiers/keepTogether.js
DUPTYPE_FIRST_OCCURRENCE 8309 4 896 53 4452764 5 /openedx/staticfiles/js/bower/sinon/test/buster.19203d32f6bf.js
DUPTYPE_WITHIN_SAME_TREE -8309 5 896 53 4610590 5 /openedx/staticfiles/studio/js/bower/sinon/test/buster.js
DUPTYPE_WITHIN_SAME_TREE -8309 4 896 53 4443023 5 /openedx/staticfiles/js/bower/sinon/test/buster.js
DUPTYPE_WITHIN_SAME_TREE -8309 8 896 53 4448220 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/buster.19203d32f6bf.js
DUPTYPE_WITHIN_SAME_TREE -8309 9 896 53 4628278 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/buster.19203d32f6bf.js
DUPTYPE_WITHIN_SAME_TREE -8309 9 896 53 4614181 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/buster.js
DUPTYPE_WITHIN_SAME_TREE -8309 8 896 53 4443645 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/buster.js
DUPTYPE_WITHIN_SAME_TREE -8309 5 896 53 4630183 5 /openedx/staticfiles/studio/js/bower/sinon/test/buster.19203d32f6bf.js
DUPTYPE_FIRST_OCCURRENCE 2844 2 896 53 4631422 5 /openedx/staticfiles/studio/images/cms-editor_checkbox.536ff65b2981.svg
DUPTYPE_WITHIN_SAME_TREE -2844 2 896 53 4609660 5 /openedx/staticfiles/studio/images/cms-editor_checkbox.svg
DUPTYPE_FIRST_OCCURRENCE 12733 5 896 53 4451491 5 /openedx/staticfiles/xblock/resources/poll/public/css/poll_edit.75260643c5b4.css
DUPTYPE_WITHIN_SAME_TREE -12733 5 896 53 4443356 5 /openedx/staticfiles/xblock/resources/poll/public/css/poll_edit.css
DUPTYPE_WITHIN_SAME_TREE -12733 6 896 53 4611129 5 /openedx/staticfiles/studio/xblock/resources/poll/public/css/poll_edit.css
DUPTYPE_WITHIN_SAME_TREE -12733 6 896 53 4629610 5 /openedx/staticfiles/studio/xblock/resources/poll/public/css/poll_edit.75260643c5b4.css
DUPTYPE_FIRST_OCCURRENCE 6267 3 896 53 4453085 5 /openedx/staticfiles/templates/api_admin/catalogs/search.b250c29f54bc.html
DUPTYPE_WITHIN_SAME_TREE -6267 3 896 53 4438257 5 /openedx/staticfiles/templates/api_admin/catalogs/search.html
DUPTYPE_FIRST_OCCURRENCE 9903 5 897 53 4451354 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/it.be4fe8d365b5.js
DUPTYPE_WITHIN_SAME_TREE -9903 5 897 53 4442439 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/it.js
DUPTYPE_WITHIN_SAME_TREE -9903 6 897 53 4610189 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/it.js
DUPTYPE_WITHIN_SAME_TREE -9903 6 897 53 4629407 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/it.be4fe8d365b5.js
DUPTYPE_FIRST_OCCURRENCE 7431 4 897 53 4452337 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/activeElement.bd90cf785b55.js
DUPTYPE_WITHIN_SAME_TREE -7431 4 897 53 4441278 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/activeElement.js
DUPTYPE_FIRST_OCCURRENCE 22935 9 898 53 4447628 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/policies/2015/policy.5f15c4efadf5.json
DUPTYPE_WITHIN_SAME_TREE -22935 9 898 53 4444269 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/policies/2015/policy.json
DUPTYPE_WITHIN_SAME_TREE -22935 10 898 53 4611639 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/policies/2015/policy.json
DUPTYPE_WITHIN_SAME_TREE -22935 9 898 53 4447665 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/policies/2015/policy.5f15c4efadf5.json
DUPTYPE_WITHIN_SAME_TREE -22935 10 898 53 4627072 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/policies/2015/policy.5f15c4efadf5.json
DUPTYPE_WITHIN_SAME_TREE -22935 10 898 53 4627035 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/policies/2015/policy.5f15c4efadf5.json
DUPTYPE_WITHIN_SAME_TREE -22935 9 898 53 4443899 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/policies/2015/policy.json
DUPTYPE_WITHIN_SAME_TREE -22935 10 898 53 4612009 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/policies/2015/policy.json
DUPTYPE_FIRST_OCCURRENCE 10743 5 898 53 4450947 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/popper.js/src/utils/getViewportOffsetRectRelativeToArtbitraryNode.9e8f863ad65b.js
DUPTYPE_WITHIN_SAME_TREE -10743 5 898 53 4441627 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/popper.js/src/utils/getViewportOffsetRectRelativeToArtbitraryNode.js
DUPTYPE_FIRST_OCCURRENCE 9915 5 900 53 4451339 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/lv.08e62128eac1.js
DUPTYPE_WITHIN_SAME_TREE -9915 6 900 53 4610174 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/lv.js
DUPTYPE_WITHIN_SAME_TREE -9915 5 900 53 4442424 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/lv.js
DUPTYPE_WITHIN_SAME_TREE -9915 6 900 53 4629392 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/lv.08e62128eac1.js
DUPTYPE_FIRST_OCCURRENCE 3391 2 900 53 4454095 5 /openedx/staticfiles/templates/courseware/tabs.fb713f75b1b2.html
DUPTYPE_WITHIN_SAME_TREE -3391 2 900 53 4438583 5 /openedx/staticfiles/templates/courseware/tabs.html
DUPTYPE_FIRST_OCCURRENCE 9859 5 900 53 4451357 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/ca.a166b745933a.js
DUPTYPE_WITHIN_SAME_TREE -9859 6 900 53 4610192 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/ca.js
DUPTYPE_WITHIN_SAME_TREE -9859 5 900 53 4442442 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/ca.js
DUPTYPE_WITHIN_SAME_TREE -9859 6 900 53 4629410 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/ca.a166b745933a.js
DUPTYPE_FIRST_OCCURRENCE 1931 2 901 53 4454173 5 /openedx/staticfiles/images/social/google-plus-sharing.987489afe316.png
DUPTYPE_WITHIN_SAME_TREE -1931 2 901 53 4438751 5 /openedx/staticfiles/images/social/google-plus-sharing.png
DUPTYPE_FIRST_OCCURRENCE 7444 4 902 53 4452308 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/animate.d.9a3e429ac43c.ts
DUPTYPE_WITHIN_SAME_TREE -7444 4 902 53 4452452 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/esm/animate.d.9a3e429ac43c.ts
DUPTYPE_WITHIN_SAME_TREE -7444 4 902 53 4441425 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/esm/animate.d.ts
DUPTYPE_WITHIN_SAME_TREE -7444 4 902 53 4441249 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/dom-helpers/cjs/animate.d.ts
DUPTYPE_FIRST_OCCURRENCE 1167 1 903 53 4454886 5 /openedx/staticfiles/js/program_marketing.0603d33111b1.js
DUPTYPE_WITHIN_SAME_TREE -1167 1 903 53 4439041 5 /openedx/staticfiles/js/program_marketing.js
DUPTYPE_FIRST_OCCURRENCE 9943 5 903 53 4451358 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/sq.5636b60d29c9.js
DUPTYPE_WITHIN_SAME_TREE -9943 6 903 53 4610193 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/sq.js
DUPTYPE_WITHIN_SAME_TREE -9943 6 903 53 4629411 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/sq.5636b60d29c9.js
DUPTYPE_WITHIN_SAME_TREE -9943 5 903 53 4442443 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/sq.js
DUPTYPE_FIRST_OCCURRENCE 9925 5 904 53 4451353 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/nl.997868a37ed8.js
